stock.id,species,run,stock,region,sub.region,broodYr,spawn,rec,large.region
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1972,7478,57603,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1973,4993,21967,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1974,3240,26490,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1975,3234,26583,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1976,5707,32161,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1977,2554,14797,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1978,3094,15397,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1979,3896,32375,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1980,4986,11832,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1981,2425,16318,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1982,1987,22778,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1983,3189,7487,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1984,2388,16146,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1985,1731,2182,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1986,4584,17220,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1987,2650,3117,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1988,2444,7454,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1989,1475,2888,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1990,3770,3631,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1991,1530,307,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1992,1364,4442,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1993,945,1664,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1994,934,3547,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1995,668,1694,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1996,1568,10182,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1997,421,6738,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1998,2572,4029,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1999,1076,2752,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2000,3511,4281,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2001,2741,3276,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2002,4884,6335,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2003,1236,686,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2004,3274,6373,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2005,3387,3644,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2006,3633,1099,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2007,1101,1809,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2008,2689,6131,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2009,1468,2584,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2010,1083,3666,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2011,835,NA,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2012,3360,NA,WC
,,,,,,,,,
40,Chinook,Late-run,Lower Skagit River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2013,1439,NA,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1968,870,4837,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1969,820,5612,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1970,1228,3910,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1971,1318,3375,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1972,602,19355,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1973,870,2873,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1974,377,14323,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1975,935,11476,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1976,381,3095,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1977,718,2210,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1978,56,990,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1979,700,14103,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1980,267,6303,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1981,155,6259,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1982,133,2972,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1983,534,766,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1984,775,766,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1985,1773,1781,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1986,46,70,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1987,105,584,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1988,128,1474,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1989,125,502,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1990,52,1040,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1991,94,435,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1992,102,24,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1993,120,325,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1994,396,389,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1995,115,606,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1996,42,835,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1997,183,602,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1998,305,453,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1999,832,437,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2000,486,366,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2001,352,233,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2002,103,90,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2003,204,71,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2004,133,477,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2005,47,79,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2006,37,111,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2007,77,58,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2008,284,167,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2009,139,593,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2010,92,718,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2011,322,NA,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2012,453,NA,WC
,,,,,,,,,
42,Chinook,Late-run,Mid-Hood Canal,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2013,728,NA,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1968,614,4954,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1969,322,18485,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1970,910,4617,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1971,831,9413,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1972,709,8073,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1973,722,5761,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1974,510,113,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1975,565,14665,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1976,450,31559,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1977,234,5576,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1978,194,15452,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1979,1679,27357,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1980,1147,18337,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1981,457,394,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1982,878,2409,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1983,1067,1241,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1984,322,791,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1985,113,23171,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1986,304,677,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1987,118,16897,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1988,1343,864,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1989,2412,8513,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1990,1000,9933,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1991,971,1347,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1992,118,4992,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1993,1670,912,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1994,1781,2744,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1995,858,1780,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1996,623,16461,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1997,348,866,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1998,898,4841,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1999,1399,3135,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2000,1253,5517,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2001,1116,1300,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2002,1602,2932,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2003,639,122,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2004,2788,10899,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2005,2265,1171,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2006,2273,1459,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2007,1769,1394,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2008,3527,884,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2009,907,3372,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2010,2099,2227,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2011,2373,NA,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2012,3769,NA,WC
,,,,,,,,,
43,Chinook,Late-run,Nisqually River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2013,2350,NA,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1974,903,4525,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1975,1045,3685,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1976,1849,3867,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1977,1272,2365,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1978,1069,2962,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1979,891,1980,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1980,714,895,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1981,550,94076,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1982,639,35665,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1983,364,12613,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1984,332,640,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1985,1220,319,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1986,1014,3086,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1987,1065,2380,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1988,628,2451,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1989,664,1927,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1990,676,2612,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1991,1426,1031,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1992,545,1159,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1993,589,1446,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1994,725,1604,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1995,651,516,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1996,1058,1564,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1997,877,1675,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1998,1303,1960,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1999,965,214,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2000,1465,1773,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2001,1086,178,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2002,1345,2084,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2003,894,32,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2004,1442,1747,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2005,948,817,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2006,1114,761,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2007,598,831,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2008,1450,1535,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2009,1004,853,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2010,825,1222,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2011,949,NA,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2012,1408,NA,WC
,,,,,,,,,
44,Chinook,Late-run,North Fork Stillaguamish River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",2013,824,NA,WC
,,,,,,,,,
45,Chinook,Late-run,Puyallup River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1968,893,4634,WC
,,,,,,,,,
45,Chinook,Late-run,Puyallup River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1969,909,2362,WC
,,,,,,,,,
45,Chinook,Late-run,Puyallup River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1970,5369,8140,WC
,,,,,,,,,
45,Chinook,Late-run,Puyallup River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1971,2253,6612,WC
,,,,,,,,,
45,Chinook,Late-run,Puyallup River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1972,934,13546,WC
,,,,,,,,,
45,Chinook,Late-run,Puyallup River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1973,657,812,WC
,,,,,,,,,
45,Chinook,Late-run,Puyallup River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1974,1542,4256,WC
,,,,,,,,,
45,Chinook,Late-run,Puyallup River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1975,1439,9901,WC
,,,,,,,,,
45,Chinook,Late-run,Puyallup River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1976,1125,14748,WC
,,,,,,,,,
45,Chinook,Late-run,Puyallup River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1977,719,291,WC
,,,,,,,,,
45,Chinook,Late-run,Puyallup River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1978,1039,6824,WC
,,,,,,,,,
45,Chinook,Late-run,Puyallup River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1979,2497,10521,WC
,,,,,,,,,
45,Chinook,Late-run,Puyallup River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1980,2560,11887,WC
,,,,,,,,,
45,Chinook,Late-run,Puyallup River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1981,527,5465,WC
,,,,,,,,,
45,Chinook,Late-run,Puyallup River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1982,895,1830,WC
,,,,,,,,,
45,Chinook,Late-run,Puyallup River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1983,1233,2633,WC
,,,,,,,,,
45,Chinook,Late-run,Puyallup River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1984,1299,4167,WC
,,,,,,,,,
45,Chinook,Late-run,Puyallup River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1985,1165,4964,WC
,,,,,,,,,
45,Chinook,Late-run,Puyallup River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1986,760,17338,WC
,,,,,,,,,
45,Chinook,Late-run,Puyallup River,Puget Sound,"Salmon, Chinook (Puget Sound ESU)",1987,963,4700,WC
,,,,,,,,,
